family,setup,side,n,PF,expR,n2023,pf2023,net2023,n2024,pf2024,net2024,profile,stop_mult,rr
PULLBACK_SHORT|1330_1515|DN,PULLBACK_SHORT,SHORT,42,0.7434715821812595,-0.19880952380952385,23,0.44110275689223055,-11.150000000000006,19,1.2222222222222219,2.8000000000000007,P075_R225,0.75,2.25
PULLBACK_SHORT|1330_1515|SD,PULLBACK_SHORT,SHORT,428,0.31541218637992824,-0.624766355140187,221,0.25525743292240755,-154.04999999999998,207,0.3831292517006803,-113.35,P075_R225,0.75,2.25
SWEEP_LONG|02_06|DN,SWEEP_LONG,LONG,90,0.761904761904762,-0.18333333333333326,47,0.5662805662805664,-16.850000000000005,43,1.0114942528735629,0.350000000000001,P075_R225,0.75,2.25
SWEEP_LONG|02_06|FLAT,SWEEP_LONG,LONG,83,0.665154950869237,-0.26686746987951804,45,0.598639455782313,-14.750000000000004,38,0.748299319727891,-7.400000000000002,P075_R225,0.75,2.25
SWEEP_LONG|02_06|SD,SWEEP_LONG,LONG,369,0.6758832565284176,-0.25731707317073166,195,0.684159378036929,-48.749999999999986,174,0.6666666666666667,-46.19999999999999,P075_R225,0.75,2.25
SWEEP_LONG|02_06|SU,SWEEP_LONG,LONG,181,0.8908886389201344,-0.08038674033149165,73,0.9038281979458456,-5.149999999999995,108,0.8822055137844612,-9.39999999999999,P075_R225,0.75,2.25
SWEEP_LONG|02_06|UP,SWEEP_LONG,LONG,71,1.0699088145896662,0.0485915492957747,27,1.4404761904761905,7.400000000000003,44,0.878648233486943,-3.9499999999999984,P075_R225,0.75,2.25
SWEEP_LONG|06_0830|DN,SWEEP_LONG,LONG,87,0.6254442075337601,-0.3028735632183908,36,0.41904761904761895,-18.300000000000004,51,0.792792792792793,-8.049999999999997,P075_R225,0.75,2.25
SWEEP_LONG|06_0830|FLAT,SWEEP_LONG,LONG,94,0.6402116402116405,-0.28936170212765955,44,0.3963963963963965,-23.450000000000003,50,0.8979591836734696,-3.7499999999999982,P075_R225,0.75,2.25
SWEEP_LONG|06_0830|SD,SWEEP_LONG,LONG,239,0.9958847736625508,-0.002928870292886952,129,1.0114942528735633,1.0500000000000105,110,0.977777777777778,-1.7499999999999956,P075_R225,0.75,2.25
SWEEP_LONG|06_0830|SU,SWEEP_LONG,LONG,115,0.9547920433996386,-0.032608695652173884,52,1.0176870748299323,0.650000000000003,63,0.9047619047619052,-4.399999999999995,P075_R225,0.75,2.25
SWEEP_LONG|06_0830|UP,SWEEP_LONG,LONG,89,0.7736263736263737,-0.17359550561797746,42,0.6547619047619048,-11.600000000000001,47,0.8888888888888888,-3.849999999999998,P075_R225,0.75,2.25
SWEEP_LONG|0830_11|DN,SWEEP_LONG,LONG,67,0.3675856307435255,-0.5649253731343282,36,0.1904761904761905,-28.050000000000004,31,0.6111111111111109,-9.8,P075_R225,0.75,2.25
SWEEP_LONG|0830_11|FLAT,SWEEP_LONG,LONG,61,0.6241134751773052,-0.3040983606557377,35,0.34920634920634913,-20.500000000000004,26,1.1092436974789917,1.9500000000000017,P075_R225,0.75,2.25
SWEEP_LONG|0830_11|SD,SWEEP_LONG,LONG,239,0.5970302099334357,-0.3292887029288702,117,0.5986394557823129,-38.34999999999998,122,0.5954887218045114,-40.349999999999994,P075_R225,0.75,2.25
SWEEP_LONG|0830_11|SU,SWEEP_LONG,LONG,86,0.594171997157072,-0.3319767441860465,33,0.9109730848861282,-2.1499999999999995,53,0.4285714285714287,-26.400000000000002,P075_R225,0.75,2.25
SWEEP_LONG|0830_11|UP,SWEEP_LONG,LONG,54,0.7333333333333333,-0.20740740740740746,33,0.7857142857142857,-5.3999999999999995,21,0.6547619047619048,-5.800000000000001,P075_R225,0.75,2.25
SWEEP_LONG|11_1330|DN,SWEEP_LONG,LONG,33,0.6704761904761904,-0.26212121212121214,17,1.1428571428571426,1.6500000000000006,16,0.2993197278911564,-10.3,P075_R225,0.75,2.25
SWEEP_LONG|11_1330|FLAT,SWEEP_LONG,LONG,39,0.5407066052227343,-0.3833333333333334,14,0.5714285714285714,-4.949999999999999,25,0.5238095238095237,-10.000000000000002,P075_R225,0.75,2.25
SWEEP_LONG|11_1330|SD,SWEEP_LONG,LONG,194,0.4452380952380952,-0.4804123711340206,100,0.34108527131782945,-59.49999999999999,94,0.5662805662805664,-33.699999999999996,P075_R225,0.75,2.25
SWEEP_LONG|11_1330|SU,SWEEP_LONG,LONG,128,0.5340802987861812,-0.38984375000000004,62,0.35579514824797853,-35.84999999999999,66,0.7269193391642373,-14.049999999999997,P075_R225,0.75,2.25
SWEEP_LONG|11_1330|UP,SWEEP_LONG,LONG,33,0.2889983579638752,-0.6560606060606061,11,0.2095238095238095,-8.3,22,0.3308270676691729,-13.350000000000005,P075_R225,0.75,2.25
SWEEP_LONG|1330_1515|DN,SWEEP_LONG,LONG,29,0.5465838509316768,-0.3775862068965518,17,0.6446886446886445,-4.85,12,0.419047619047619,-6.1,P075_R225,0.75,2.25
SWEEP_LONG|1330_1515|FLAT,SWEEP_LONG,LONG,26,0.3809523809523809,-0.55,14,0.0,-14.700000000000005,12,1.0476190476190477,0.40000000000000036,P075_R225,0.75,2.25
SWEEP_LONG|1330_1515|SD,SWEEP_LONG,LONG,140,0.4334975369458128,-0.4928571428571429,66,0.24858757062146894,-46.55,74,0.6248955722639935,-22.449999999999996,P075_R225,0.75,2.25
SWEEP_LONG|1330_1515|SU,SWEEP_LONG,LONG,103,0.4141749723145073,-0.5135922330097085,45,0.4530244530244532,-21.250000000000004,58,0.38483965014577265,-31.65,P075_R225,0.75,2.25
SWEEP_LONG|1330_1515|UP,SWEEP_LONG,LONG,30,0.5238095238095237,-0.40000000000000013,14,0.5714285714285714,-4.949999999999999,16,0.4835164835164834,-7.050000000000001,P075_R225,0.75,2.25
SWEEP_SHORT|02_06|DN,SWEEP_SHORT,SHORT,72,0.8058608058608063,-0.1472222222222222,36,1.0476190476190474,1.2000000000000022,36,0.5986394557823128,-11.8,P075_R225,0.75,2.25
SWEEP_SHORT|02_06|FLAT,SWEEP_SHORT,SHORT,87,0.585434173669468,-0.34022988505747126,42,0.5714285714285715,-14.850000000000001,45,0.598639455782313,-14.750000000000002,P075_R225,0.75,2.25
SWEEP_SHORT|02_06|SD,SWEEP_SHORT,SHORT,158,0.6182669789227165,-0.3094936708860759,79,0.8086883876357565,-11.450000000000003,79,0.45128205128205123,-37.44999999999998,P075_R225,0.75,2.25
SWEEP_SHORT|02_06|SU,SWEEP_SHORT,SHORT,424,0.7250188964474674,-0.21450471698113205,189,0.7952728536670142,-29.449999999999992,235,0.6709470304975921,-61.499999999999986,P075_R225,0.75,2.25
SWEEP_SHORT|02_06|UP,SWEEP_SHORT,SHORT,104,0.973843058350101,-0.018749999999999892,52,1.1092436974789919,3.900000000000005,52,0.8494208494208497,-5.849999999999995,P075_R225,0.75,2.25
SWEEP_SHORT|06_0830|DN,SWEEP_SHORT,SHORT,69,0.7961904761904766,-0.15507246376811598,28,0.6984126984126983,-6.6499999999999995,41,0.8669950738916253,-4.049999999999999,P075_R225,0.75,2.25
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.8536155202821876,-0.10921052631578941,39,1.0476190476190474,1.3000000000000014,37,0.6734693877551019,-9.600000000000005,P075_R225,0.75,2.25
SWEEP_SHORT|06_0830|SD,SWEEP_SHORT,SHORT,102,0.7167919799498749,-0.22156862745098038,52,0.6984126984126987,-12.35,50,0.7361647361647363,-10.25,P075_R225,0.75,2.25
SWEEP_SHORT|06_0830|SU,SWEEP_SHORT,SHORT,308,0.9487870619946087,-0.03701298701298694,141,1.047619047619048,4.700000000000003,167,0.8700564971751411,-16.099999999999987,P075_R225,0.75,2.25
SWEEP_SHORT|06_0830|UP,SWEEP_SHORT,SHORT,76,1.3664596273291933,0.2328947368421053,40,1.3968253968253967,10.000000000000002,36,1.3333333333333328,7.700000000000003,P075_R225,0.75,2.25
SWEEP_SHORT|0830_11|DN,SWEEP_SHORT,SHORT,65,0.523809523809524,-0.4,37,0.7760141093474425,-6.349999999999997,28,0.2514285714285714,-19.650000000000006,P075_R225,0.75,2.25
SWEEP_SHORT|0830_11|FLAT,SWEEP_SHORT,SHORT,45,0.598639455782313,-0.3277777777777778,21,0.6547619047619048,-5.799999999999999,24,0.5513784461152882,-8.950000000000001,P075_R225,0.75,2.25
SWEEP_SHORT|0830_11|SD,SWEEP_SHORT,SHORT,97,0.38327526132404177,-0.5474226804123712,43,0.2756892230576442,-28.900000000000002,54,0.47619047619047633,-24.200000000000003,P075_R225,0.75,2.25
SWEEP_SHORT|0830_11|SU,SWEEP_SHORT,SHORT,249,0.7556596409055422,-0.18855421686746984,108,0.8435374149659867,-12.649999999999991,141,0.6918238993710691,-34.3,P075_R225,0.75,2.25
SWEEP_SHORT|0830_11|UP,SWEEP_SHORT,SHORT,67,0.6573295985060693,-0.2738805970149254,33,0.4656084656084655,-15.15,34,0.8730158730158729,-3.1999999999999993,P075_R225,0.75,2.25
SWEEP_SHORT|11_1330|DN,SWEEP_SHORT,SHORT,51,0.5761904761904761,-0.3490196078431373,25,0.5238095238095237,-10.000000000000002,26,0.6285714285714284,-7.800000000000001,P075_R225,0.75,2.25
SWEEP_SHORT|11_1330|FLAT,SWEEP_SHORT,SHORT,53,0.6132404181184669,-0.31415094339622646,28,0.6984126984126983,-6.6499999999999995,25,0.5238095238095237,-10.000000000000002,P075_R225,0.75,2.25
SWEEP_SHORT|11_1330|SD,SWEEP_SHORT,SHORT,150,0.41904761904761884,-0.5083333333333333,66,0.20952380952380956,-49.8,84,0.6124542124542126,-26.45,P075_R225,0.75,2.25
SWEEP_SHORT|11_1330|SU,SWEEP_SHORT,SHORT,238,0.5155821490900026,-0.4081932773109243,108,0.5359911406423037,-41.89999999999999,130,0.49886621315192736,-55.25,P075_R225,0.75,2.25
SWEEP_SHORT|11_1330|UP,SWEEP_SHORT,SHORT,53,0.2674772036474165,-0.682075471698113,26,0.0838095238095238,-24.050000000000004,27,0.4761904761904761,-12.100000000000003,P075_R225,0.75,2.25
SWEEP_SHORT|1330_1515|DN,SWEEP_SHORT,SHORT,26,0.6285714285714284,-0.30000000000000004,14,0.5714285714285714,-4.949999999999999,12,0.6984126984126984,-2.8499999999999996,P075_R225,0.75,2.25
SWEEP_SHORT|1330_1515|FLAT,SWEEP_SHORT,SHORT,32,0.6984126984126984,-0.2375,18,0.5986394557823128,-5.8999999999999995,14,0.838095238095238,-1.6999999999999997,P075_R225,0.75,2.25
SWEEP_SHORT|1330_1515|SD,SWEEP_SHORT,SHORT,82,0.3591836734693878,-0.574390243902439,38,0.24649859943977595,-26.900000000000006,44,0.46560846560846575,-20.200000000000003,P075_R225,0.75,2.25
SWEEP_SHORT|1330_1515|SU,SWEEP_SHORT,SHORT,153,0.819047619047619,-0.13660130718954241,57,0.8904761904761906,-4.599999999999997,96,0.7782312925170071,-16.299999999999997,P075_R225,0.75,2.25
SWEEP_SHORT|1330_1515|UP,SWEEP_SHORT,SHORT,27,0.3643892339544513,-0.5685185185185186,12,0.6984126984126984,-2.8499999999999996,15,0.1496598639455782,-12.500000000000004,P075_R225,0.75,2.25
VWAP_LONG|02_06|FLAT,VWAP_LONG,LONG,39,0.7224958949096879,-0.21666666666666665,22,0.6162464985994397,-6.850000000000001,17,0.8730158730158728,-1.5999999999999996,P075_R225,0.75,2.25
VWAP_LONG|02_06|SU,VWAP_LONG,LONG,153,0.7167919799498748,-0.22156862745098038,70,0.7252747252747256,-15.000000000000004,83,0.7096774193548392,-18.9,P075_R225,0.75,2.25
VWAP_LONG|02_06|UP,VWAP_LONG,LONG,114,0.8904761904761904,-0.08070175438596486,48,0.7782312925170068,-8.149999999999999,66,0.9777777777777784,-1.049999999999994,P075_R225,0.75,2.25
VWAP_LONG|06_0830|FLAT,VWAP_LONG,LONG,26,1.1092436974789917,0.07500000000000004,12,1.0476190476190477,0.4000000000000008,14,1.164021164021164,1.550000000000001,P075_R225,0.75,2.25
VWAP_LONG|06_0830|SU,VWAP_LONG,LONG,30,1.0476190476190474,0.033333333333333354,15,1.3968253968253965,3.750000000000001,15,0.7619047619047618,-2.749999999999999,P075_R225,0.75,2.25
VWAP_LONG|06_0830|UP,VWAP_LONG,LONG,82,1.0285714285714291,0.02012195121951226,44,0.7857142857142856,-7.200000000000002,38,1.3664596273291922,8.850000000000001,P075_R225,0.75,2.25
VWAP_LONG|0830_11|FLAT,VWAP_LONG,LONG,25,0.5238095238095237,-0.4000000000000001,11,0.4656084656084656,-5.05,14,0.5714285714285714,-4.949999999999999,P075_R225,0.75,2.25
VWAP_LONG|0830_11|SU,VWAP_LONG,LONG,46,0.8253968253968254,-0.13152173913043472,28,0.838095238095238,-3.3999999999999995,18,0.8058608058608057,-2.6499999999999995,P075_R225,0.75,2.25
VWAP_LONG|0830_11|UP,VWAP_LONG,LONG,74,0.5779967159277506,-0.3472972972972973,39,0.45833333333333326,-18.200000000000006,35,0.7252747252747251,-7.500000000000003,P075_R225,0.75,2.25
VWAP_LONG|11_1330|FLAT,VWAP_LONG,LONG,10,0.2328042328042328,-0.725,3,1.0476190476190477,0.10000000000000009,7,0.0,-7.35,P075_R225,0.75,2.25
